id	RNF43_WT_4	RNF43_WT_3	RNF43_WT_2	RNF43_WT_1	GFP_4	GFP_3	GFP_2	GFP_1	RNF43_659fs_4	RNF43_659fs_3	RNF43_659fs_2	RNF43_659fs_1	RNF43_117fs_4	RNF43_117fs_3	RNF43_117fs_2	RNF43_117fs_1
ENSG00000213585.10	0.3260	0.1014	0.9865	-1.2681	-0.9964	-1.6108	-0.8690	-0.6277	1.2000	0.7299	1.0406	0.3281	1.9182	-0.1217	-0.7439	-0.3929
ENSG00000160446.18	0.3747	0.9728	-0.0097	0.0505	-1.6001	-0.2276	-1.6205	-0.3229	-0.1057	-0.3394	0.5661	0.8315	2.6215	-0.6110	-0.2011	-0.3791
ENSG00000120833.13	0.8422	0.0077	0.8647	0.9372	1.4398	0.7222	1.4765	0.1892	-0.5411	-1.0398	-1.6008	-0.3202	-1.2056	-0.9992	0.3433	-1.1159
ENSG00000204116.11	-0.4558	0.1930	0.0578	-0.3439	0.8291	1.2307	0.9214	0.5700	0.0115	1.0025	0.5702	0.1635	-2.9724	-0.5777	-0.6776	-0.5223
ENSG00000277957.1	-0.3959	-0.4203	-0.0844	-1.0651	1.4344	1.5769	1.9814	1.1187	-0.0340	0.2948	-0.8295	-0.3532	-0.7422	-0.9108	-1.1652	-0.4054
ENSG00000279624.3	0.6193	1.4442	-0.4805	-0.7152	1.4645	-0.6805	-0.7242	-0.3305	-1.7944	-1.2332	-0.1977	1.1720	0.9091	1.1713	-0.3268	-0.2974
ENSG00000225953.2	-1.8001	1.4005	-0.1316	-0.5165	0.4037	0.1789	0.3281	0.1639	0.4680	-0.5059	0.7505	-0.1195	1.9235	-0.3145	-2.0761	-0.1528
ENSG00000177156.10	-0.5155	-1.4233	1.4249	-1.7745	1.8357	-0.7424	0.8974	-0.6773	-0.0008	0.6480	0.9405	-0.3891	0.7455	-0.4071	-0.3487	-0.2132
ENSG00000263961.6	-1.5019	-0.6789	0.2690	0.1062	-1.1611	0.8852	0.7220	1.3138	-0.0588	0.8257	-0.5721	-1.8176	-0.1615	1.8525	0.1410	-0.1636
ENSG00000198466.11	0.4778	-1.0242	-0.2636	1.1341	0.5257	0.8971	-0.1317	1.7275	1.0027	-0.8325	-1.6513	-0.2210	-1.9394	-0.0132	0.1580	0.1540
ENSG00000281918.1	-0.0120	1.1581	-0.7053	0.2277	-0.7271	1.5031	-1.4126	0.3235	0.5264	-0.3209	-1.5748	0.0989	-0.6270	1.8396	0.7256	-1.0234
ENSG00000187775.16	0.8287	0.4670	0.3414	0.3530	1.2321	0.9269	0.6858	0.5537	0.5192	0.0408	0.3587	-0.3783	-1.3161	-0.8425	-2.4361	-1.3344
ENSG00000228836.8	1.2222	0.4415	0.6065	0.8735	-0.4948	0.8848	0.2632	1.7115	0.2151	-0.5776	-0.7199	-0.3564	-1.0628	-2.3704	-0.6168	-0.0196
ENSG00000121851.12	-0.3426	-0.7587	1.7822	0.3740	-0.3075	-0.4726	0.1316	0.2477	-0.5548	-1.1625	-0.4069	-0.6528	-0.8503	2.1446	1.5714	-0.7427
ENSG00000153815.16	-0.0713	-1.2171	-1.2983	-0.3842	1.3076	-0.8408	1.5963	1.0156	-0.3804	0.3497	-0.4258	-0.3558	1.9560	-0.7464	-0.7997	0.2946
ENSG00000119946.10	0.6604	0.2327	-0.1052	-0.0196	-1.0974	0.7239	-1.6213	0.3419	0.8628	1.0653	0.5929	0.7677	-0.2247	-2.5414	-0.3801	0.7421
ENSG00000188811.12	-0.3747	0.1759	-0.5961	0.2188	0.5918	1.5149	0.5247	0.4417	-0.1324	0.3088	0.1046	-0.0116	-3.2906	-0.1936	0.1823	0.5355
ENSG00000091844.7	0.4047	0.1190	0.9555	-1.4719	-0.0129	-1.3639	0.1496	-0.3439	0.3415	1.0187	0.1098	0.1765	-2.3640	1.5455	0.7530	-0.0171
ENSG00000125454.11	-0.3420	-0.5879	-0.5159	-1.9295	0.8384	-0.2230	-1.3239	0.5994	0.5018	0.4879	0.2414	0.5404	1.7053	1.3655	0.0789	-1.4370
ENSG00000196227.10	0.2531	-0.0244	0.4024	-0.0078	0.2521	0.2709	-0.3932	-1.1724	0.4658	1.8667	1.0503	0.7074	-2.1837	-0.9925	-1.2287	0.7340
ENSG00000227888.4	0.4003	1.8344	0.3716	1.5332	-0.7278	0.5266	-0.3767	0.3781	-1.8004	0.0670	-1.1172	-0.0388	-1.2413	-1.0202	0.8099	0.4013
ENSG00000119865.8	0.5633	0.6146	0.6090	1.4877	-1.1659	0.3800	-0.0891	0.5761	-0.6941	-0.0992	0.4533	0.5262	-1.0139	-2.7705	0.3660	0.2565
ENSG00000111011.17	-0.1879	-0.3914	0.2220	-1.3563	1.8747	0.2368	1.3584	0.4882	-0.8315	-0.7059	-0.6620	-0.9738	-0.3519	1.4741	0.9934	-1.1868
ENSG00000171314.8	0.5099	0.0207	1.5718	-0.9858	-0.7246	-1.5324	-0.6900	-1.5391	0.8748	1.1516	1.3396	0.6837	-0.5483	0.5705	0.0687	-0.7712
ENSG00000104728.15	0.2434	-1.1270	-0.0148	-0.6219	-0.1549	-0.8666	-1.1271	0.3126	1.5108	0.4787	0.7205	0.7851	1.6626	-1.3367	-1.4229	0.9582
ENSG00000104213.12	0.1294	-0.0564	-0.3340	0.6939	-0.5864	0.7920	-1.8104	0.1851	-1.2395	0.4950	-0.2689	1.6519	0.7221	-0.3741	-1.5587	1.5590
ENSG00000169203.16	-0.3574	-0.7578	-1.1009	-0.6783	1.8177	1.5706	1.5440	1.0085	0.4177	0.0512	-0.3841	-0.5951	-0.4063	0.1451	-1.1090	-1.1659
ENSG00000154380.17	-0.6438	-0.0863	-0.6953	-1.5227	1.8246	0.5313	1.1787	-0.0499	-0.8562	0.1324	-0.3805	-0.8298	-1.2468	1.5534	1.1050	-0.0141
ENSG00000101400.5	0.1884	-0.7344	1.2939	-0.7722	-0.3361	-1.8138	-0.9236	-0.8303	0.1659	-0.0981	0.7047	-0.9118	1.4492	1.7161	0.8941	0.0080
ENSG00000254870.5	-0.2296	1.0030	0.4923	0.4007	1.2199	1.2859	0.3297	0.7827	-1.9261	0.0572	-1.3874	-1.9898	-0.0984	0.1429	-0.1901	0.1071
ENSG00000168952.15	0.9700	1.5207	-0.0228	1.5128	-1.7128	-0.6327	-0.6582	-0.1452	-0.3267	-1.0612	-0.6436	0.6985	-1.1290	-0.4122	0.9777	1.0646
ENSG00000001167.14	0.9312	-0.1307	0.8554	-0.5157	-0.1946	-0.8641	-0.8040	-0.7317	0.8454	1.6339	1.4790	0.9611	-1.8910	-0.1466	-0.5729	-0.8547
ENSG00000204371.11	-0.7385	-0.8958	-0.8119	-0.2990	1.2448	1.2813	0.6590	1.3636	-0.4981	-0.9543	-0.7847	-1.4831	1.2068	-0.2828	-0.3449	1.3376
ENSG00000124299.13	-0.2215	-0.1127	0.2294	-0.2571	-0.3419	-0.4190	0.3186	1.4259	0.2192	0.3120	0.2475	1.0300	1.5321	-2.5606	-1.4876	0.0859
ENSG00000048471.13	-1.0440	-0.7337	-0.3897	-1.4103	1.0831	1.6300	1.4596	-0.2236	-0.0894	-0.3110	-0.4109	-1.3651	0.7178	1.4111	0.3504	-0.6742
ENSG00000094755.16	-1.6099	-0.2203	0.4292	-0.8716	-1.3214	-0.8980	-0.3432	0.6759	0.6845	0.2547	0.6767	-0.6075	2.3620	-0.5972	0.8199	0.5661
ENSG00000133740.10	0.3344	0.3408	0.9142	1.0334	-1.3346	-0.9868	-0.0427	-1.7924	0.4205	0.6270	0.9909	0.2570	-2.1285	0.1935	0.4750	0.6981
ENSG00000254681.6	-1.7474	-0.3665	-2.2334	-0.1562	-0.2870	1.2161	0.8805	1.5356	-0.0578	-0.1664	-0.1585	0.1148	1.4249	0.0011	0.0510	-0.0510
ENSG00000185989.10	0.3307	-0.3932	0.2861	-1.2088	-1.7965	0.2895	-1.2419	0.4114	-0.0447	0.2520	2.4108	1.0165	-0.4338	-0.0120	-0.6619	0.7957
ENSG00000148110.15	-0.6115	-0.1758	-0.4168	0.1380	1.2322	1.6201	1.0787	0.8975	-0.4142	0.3439	0.1402	0.2342	-2.6375	-0.8234	-0.5352	-0.0703
ENSG00000246451.2	-1.8460	-0.6207	-1.0017	-1.1071	0.9439	0.7895	0.7493	1.8302	0.5216	1.2602	-0.1136	-0.4159	-0.7846	0.2972	0.3306	-0.8328
ENSG00000169490.16	-0.0674	-0.6860	1.5247	1.1105	-0.3429	-0.5281	-1.1200	-2.3503	0.2856	-0.3205	-0.0444	0.3499	1.3852	0.2390	1.1034	-0.5386
ENSG00000069275.12	0.8062	0.4474	0.5038	-1.3057	1.3629	0.9746	0.7319	-0.8106	-0.2306	-0.1011	-0.4576	1.1352	-2.4975	0.2261	-0.5211	-0.2639
ENSG00000133265.10	0.2399	0.1460	0.1214	0.5404	-0.2670	-0.6594	-0.2624	1.1483	-0.7561	-1.6292	-1.2649	0.4355	2.2350	-1.3118	0.3557	0.9288
ENSG00000270728.1	-0.6409	1.2027	-0.6068	1.2610	0.2995	0.7844	-0.1708	-1.8219	-0.3815	0.3395	0.2959	1.2713	-2.0343	-0.7498	0.3951	0.5567
ENSG00000124444.15	0.0930	-0.4059	-0.2277	-0.9958	-0.2006	-0.4927	0.1563	0.2402	-0.5534	-0.3614	-0.4332	-0.9430	3.1744	0.8952	0.7432	-0.6884
ENSG00000186020.12	-0.1388	0.2258	-1.3521	0.0141	-0.1679	1.0687	1.5714	0.6949	-0.7658	-1.4705	-1.4038	0.2433	-1.2186	0.4681	1.1745	1.0567
ENSG00000067715.13	1.2727	-0.1601	0.3701	-1.6635	-1.0460	-0.3862	0.4377	-0.5172	0.3137	-0.5069	-0.1434	1.9272	1.8161	-0.8146	-0.0680	-0.8315
ENSG00000239335.4	-0.4056	-0.5426	-0.4617	-0.9219	1.0453	0.7728	0.0971	0.6046	-0.3279	-1.0783	-1.7793	0.4087	2.5538	-0.0030	-0.3602	0.3981
ENSG00000075413.17	-0.5868	-0.8647	-0.6153	-0.7925	1.6940	0.7647	0.9436	1.1666	-0.9762	0.4836	-0.7773	-0.3852	-1.2893	1.4100	0.8042	-0.9794
ENSG00000269930.1	-0.1834	-0.1985	-0.5190	0.9540	1.0202	1.6745	0.5050	0.6435	0.2080	-0.1938	-0.1987	-0.4278	-2.8128	-0.0020	0.4393	-0.9085
ENSG00000198911.11	-0.3548	-0.6854	0.1297	-2.2153	0.5123	-0.8721	-0.0584	-0.5936	0.6315	-0.3665	2.6244	0.6270	-0.1004	0.0957	0.5033	0.1225
ENSG00000173451.6	-0.9438	-0.2042	-0.5766	-1.4572	1.3886	0.5237	0.8555	-0.0798	-1.2461	0.7874	0.1823	0.5840	-1.6426	1.7140	0.5478	-0.4332
ENSG00000239569.3	-0.6430	-0.7319	-0.3214	-0.7479	1.0902	0.1113	0.7355	-0.6220	-1.5100	-0.7680	-0.3037	-1.0357	1.8113	1.4488	1.3516	0.1348
ENSG00000130755.12	-0.2063	0.0049	-0.0311	0.5169	1.4218	-0.1877	0.2147	2.6244	0.6033	-0.7864	-1.3883	-1.4896	-0.6317	-0.2307	-0.1083	-0.3260
ENSG00000147224.10	0.5956	0.0500	2.2748	0.0813	-0.5210	-0.5371	-0.5780	-0.0467	0.8659	0.4511	0.9473	0.5519	-2.0690	-0.3971	-1.3725	-0.2966
ENSG00000168676.10	1.9155	0.6915	-0.3017	-0.8118	-0.7865	1.7857	-0.0933	-0.2475	0.2455	-1.0764	-0.2735	-1.7338	0.5203	0.1149	0.9311	-0.8800
ENSG00000203668.1	0.2648	0.3802	0.5978	0.4682	-0.1775	0.6313	0.1073	0.1614	0.0967	0.2472	0.1027	0.2056	-3.6608	-0.0463	0.2084	0.4131
ENSG00000143412.9	-0.1888	-0.2689	-0.9566	-0.6885	0.7218	2.2746	0.0639	1.7953	-0.2716	-0.2727	0.6640	-1.1312	-0.8468	0.2806	0.1952	-1.3704
ENSG00000262074.6	1.0302	-1.2347	0.8469	0.0146	-1.1193	1.5984	0.7365	-1.5805	1.0796	0.2390	0.5530	-1.6187	-0.2067	-0.7044	0.3998	-0.0337
ENSG00000107443.15	-0.3178	-0.0810	0.2958	-0.9174	-0.0231	0.5200	0.7125	-0.4666	-0.0988	0.7309	0.7619	0.2460	-3.0903	0.7984	1.2273	-0.2975
ENSG00000149930.17	-0.9847	-1.0667	-1.2290	-1.1441	2.1044	0.6929	1.3940	1.0497	-0.0051	0.4635	0.2527	-0.3481	0.7151	-0.5454	-0.6802	-0.6690
ENSG00000105402.7	-0.3068	0.2143	-0.1415	-0.7494	1.6840	1.6606	0.9478	1.5026	-0.7888	-1.1622	-0.6596	-0.8457	0.6111	-1.0646	-0.9469	0.0451
ENSG00000177628.15	-0.4023	0.0071	-0.7095	0.2050	1.3840	1.2239	0.4666	2.2534	-0.0688	-1.0050	-0.4173	-0.3761	0.5815	-1.6372	-0.9778	-0.5275
ENSG00000134452.19	-0.0370	-0.9036	-0.9265	-1.1502	1.2900	1.3644	1.7731	1.2473	-1.4278	0.3991	-0.0061	-0.1362	-0.2288	-0.8342	-0.8123	0.3886
ENSG00000136048.13	0.4968	0.9584	-0.1642	1.9547	-0.1152	-0.5387	0.3345	-1.2514	-0.1912	1.1939	-1.0056	0.4191	-1.8107	-0.6450	1.0756	-0.7109
ENSG00000171596.6	-0.8423	-0.0402	-1.8680	-1.8820	0.7185	-0.5362	1.0479	0.0238	-0.6648	1.6178	0.7436	0.8975	0.1997	0.9077	-0.0586	-0.2645
ENSG00000164654.15	1.0587	-0.0560	0.8370	0.2281	-0.2210	-0.7619	0.5257	-0.9989	-0.8590	-0.7639	-0.6280	-0.2785	-2.0411	1.4685	1.2044	1.2858
ENSG00000132716.18	-0.7921	-1.2474	-1.0288	-1.3100	2.3681	0.7118	0.4646	0.9109	-0.7643	0.0988	0.1133	-0.9316	0.6475	0.3372	0.8376	-0.4156
ENSG00000125901.5	0.7325	0.4718	0.3079	-0.3373	-2.2084	-0.5209	-1.7244	-0.0915	0.7523	0.2434	0.2098	0.9325	1.8950	-0.6033	-0.4807	0.4212
ENSG00000104221.12	-0.4893	-0.0711	-0.9724	-0.1090	1.2648	0.7342	0.9212	1.0234	-1.0792	-1.2164	-1.4707	-1.4033	1.5168	0.6260	0.4883	0.2369
ENSG00000116885.18	-0.8417	-0.2659	-0.0609	0.2500	0.5334	0.2432	0.6475	0.2752	-1.1730	-1.1746	-1.8659	-1.0532	0.4769	0.8679	1.7356	1.4058
ENSG00000107937.18	0.4682	-0.1102	1.3322	-1.3765	1.6226	0.4322	1.1469	0.1170	-1.0108	-0.1244	-0.2403	-0.2684	-1.9401	0.7337	0.3753	-1.1576
ENSG00000165359.14	0.1774	-0.4437	0.6296	-0.4814	0.6392	0.3843	0.2893	-0.2379	0.8468	1.4240	0.8602	0.2134	-2.9194	-0.2893	0.0509	-1.1433
ENSG00000164920.9	-0.0251	0.1760	0.2078	-2.4146	0.8490	-0.8618	0.2991	0.4372	-0.6817	1.1900	-0.1589	-1.3239	1.8681	0.1316	-0.1090	0.4161
ENSG00000126581.12	-1.2078	0.1046	-0.1681	-0.8258	2.1778	1.2393	1.3848	-0.2368	-1.1695	0.6371	0.9095	-0.2227	-0.7604	-0.3658	-0.5414	-0.9551
ENSG00000003402.19	-0.6747	0.5917	1.2368	-0.0229	0.7370	1.4424	0.6459	-0.5131	-0.3309	-0.1049	0.3206	-1.5722	-1.0601	0.7101	0.7201	-2.1257
ENSG00000103351.12	0.1788	0.9769	-0.4665	1.3136	0.0438	0.5077	-0.2140	1.4636	-1.1969	-1.6441	-1.6061	-0.8844	-0.4394	0.0411	0.7678	1.1581
ENSG00000230091.6	1.1159	0.5559	-0.6154	0.3314	-0.5785	0.9527	1.2076	0.8719	-0.8572	-1.2263	-1.4903	-1.7707	0.9829	0.3007	0.7502	-0.5308
ENSG00000005302.17	-0.7178	-1.7825	0.0454	0.4453	-0.1510	0.7275	0.0691	0.3216	0.5197	0.3528	0.9814	0.8712	-2.7341	0.9195	0.0502	0.0818
ENSG00000100206.9	0.1406	-0.4503	-1.0173	0.0917	0.5507	1.6120	0.8052	1.9870	-0.9325	-1.3040	0.1268	0.0962	-1.2904	0.1744	0.6460	-1.2360
ENSG00000240280.6	0.4834	0.2971	-0.1698	-1.4701	0.5808	0.7312	0.0688	1.7071	-0.4322	-0.1292	-0.8847	0.4523	0.2141	-2.4975	-0.0561	1.1047
ENSG00000090061.17	-0.4103	-0.4828	-0.3931	-0.9738	1.6209	1.2428	1.4626	0.3274	-0.9989	-0.5032	-0.3968	-0.8033	-1.7036	0.8852	1.1563	-0.0296
ENSG00000111181.12	-0.7203	-1.2599	0.7316	-0.6949	0.2360	0.2321	1.0263	1.3945	0.8912	-1.1530	1.0490	-0.3458	0.1346	1.2272	-1.1263	-1.6223
ENSG00000198551.9	0.6785	0.9320	0.6375	0.3380	0.9880	0.6272	0.8504	1.0113	-1.4951	-1.4348	-1.5886	-0.7338	-1.5052	0.6362	-0.0281	0.0865
ENSG00000176055.9	-0.8991	0.3432	0.0216	0.6048	0.0298	1.4446	0.8790	0.9181	-0.7466	0.2499	-1.3072	-0.6279	-2.2776	-0.2446	0.1997	1.4122
ENSG00000254343.2	0.2865	-1.1429	0.0685	-0.0237	0.8566	1.1924	0.2118	0.5942	-0.9057	-1.0556	-0.1886	-1.1319	-1.9092	1.0116	1.7207	0.4152
ENSG00000237978.5	-0.7241	-0.2029	0.0200	-0.2921	1.9596	-1.9042	1.2703	-0.3180	-0.8384	0.1409	0.2183	-0.0605	-0.6789	1.8872	0.1205	-0.5976
ENSG00000259330.1	0.0256	-0.9642	-0.6216	-0.7830	0.4409	-0.1154	0.7720	0.9230	0.3260	1.5470	0.1488	-0.0170	-2.7784	-0.3307	0.5617	0.8652
ENSG00000132164.9	0.7958	0.3745	0.8924	0.4173	-1.5830	-0.2564	-1.7120	-0.2431	1.3818	0.8245	0.9648	0.1049	-0.6061	-1.8955	0.1012	0.4389
ENSG00000134186.11	-0.5780	-0.4027	-0.8601	-0.8583	2.2145	0.9966	1.3313	0.5266	-0.4808	-0.1208	-0.4894	-0.7865	-1.4048	0.9046	0.7736	-0.7658
ENSG00000114854.7	-2.3300	1.0471	0.9283	-0.5830	-0.1919	-0.0922	0.5164	0.0063	-1.1623	-1.0616	0.7885	-0.8718	1.0741	1.3117	0.4420	0.1782
ENSG00000072133.10	-0.4930	-0.1484	0.2362	-0.2798	0.1143	1.3525	0.2707	0.0955	-0.0454	1.0867	0.5184	0.5861	-3.2115	-0.6302	0.1740	0.3738
ENSG00000111981.4	1.0631	1.2821	1.0837	0.9107	0.7507	0.4507	0.4997	-0.6164	-1.6444	-0.1418	-0.6265	-0.4230	-2.2255	-0.2185	0.4374	-0.5819
ENSG00000267834.1	0.3436	0.3398	-0.7635	0.8502	1.1724	-0.1806	0.2040	0.9834	1.3185	0.2462	0.1182	-1.6818	0.3406	-2.3850	-0.1456	-0.7604
ENSG00000179859.7	-0.3846	-0.8470	-0.3540	-0.1694	-0.6759	1.5435	-0.1151	0.3331	0.9509	2.1560	-0.0410	0.2523	-0.7381	-1.9763	-0.6552	0.7207
ENSG00000162144.9	-2.0163	-1.4012	-1.3929	-0.7922	0.8475	0.1417	0.9335	0.1986	0.1110	0.6709	1.2072	1.1099	0.5662	-0.9594	0.2135	0.5620
ENSG00000125970.11	-0.7093	-0.1111	0.1865	0.6724	0.3939	0.3002	-0.5953	0.3572	0.4955	2.0547	-0.1013	0.0302	0.5577	-0.7018	-2.8263	-0.0031
ENSG00000236609.3	0.3710	0.8392	-0.6262	1.4415	0.2691	0.2051	0.0719	1.0051	-0.8451	-1.6865	-1.3836	-1.0422	0.9614	-1.1216	0.2093	1.3315
ENSG00000146223.14	0.7867	0.4788	0.3057	-0.5161	-0.3273	-0.1823	-0.3369	-0.5280	0.4170	1.1621	0.6773	0.6073	-2.9476	0.6723	0.7959	-1.0649
ENSG00000256294.7	-0.2363	0.2568	-0.4538	-1.1953	1.0630	1.4869	0.7060	0.7315	-0.8119	-1.0814	-0.9208	-1.2952	-0.7934	1.5166	1.2410	-0.2136
ENSG00000120437.8	0.2850	-1.0855	-0.2101	-2.1132	-0.3584	0.1124	0.3086	-0.3123	0.8850	1.4620	1.0377	-0.3031	-1.6229	1.1710	0.8846	-0.1409
ENSG00000135365.15	-1.1860	-0.4409	-0.5726	-1.7494	1.6913	0.9297	1.8907	0.2797	-0.8203	-0.7099	-0.4352	0.0722	0.1327	0.2911	1.0071	-0.3803
ENSG00000164989.15	0.5656	-0.0116	-0.4945	-0.1173	-0.2384	0.8142	-0.1311	1.0232	-0.6575	-1.5808	-1.1212	0.0562	-1.2497	0.6145	2.5508	-0.0225
ENSG00000157045.8	-0.0246	-0.9722	-0.6512	-0.8540	1.9176	1.6373	0.3490	0.3270	0.1150	0.3227	0.3475	0.6405	-2.2926	-0.5808	-0.2693	-0.0119
ENSG00000075275.16	-0.6674	0.7416	-0.1262	1.3255	-0.7556	2.2417	-1.6785	0.5852	-0.0633	-0.2536	-0.2406	-0.0465	0.9653	-1.5076	-0.3214	-0.1987
ENSG00000100325.14	-0.1801	-1.0649	-0.4067	-0.9120	0.5185	0.7023	0.7312	0.8880	-0.1272	-0.6513	-1.1020	-1.1197	2.6836	-0.2303	0.6604	-0.3897
ENSG00000101473.16	-0.3644	-0.3208	-0.5134	-0.6816	1.3302	-0.0974	0.8438	0.6900	-1.1427	-1.4566	-1.0167	-0.7242	2.1350	-0.3074	1.0460	0.5803
ENSG00000117868.15	-0.9828	-1.3542	-1.5504	-1.4780	1.3403	1.1954	0.1274	0.1625	-0.2764	0.0963	-0.1308	0.2677	-0.4146	0.1853	1.4719	1.3404
ENSG00000153201.15	-0.2154	-0.0235	-0.3650	-0.5407	1.4878	1.1130	1.0074	-0.0253	-0.1044	0.2967	-0.4556	-0.2638	-2.9824	0.7877	0.3951	-0.1116
ENSG00000187984.12	-0.8426	-0.1614	-0.6387	1.0645	0.9849	0.8316	-0.0973	1.2255	-0.7729	-0.7968	-0.7825	-1.0643	-1.7654	0.8480	1.6167	0.3508
ENSG00000126267.8	-0.5405	-0.6371	-0.5509	-0.4829	0.7111	-0.2175	0.6933	1.0919	1.7998	-0.2200	0.7984	0.2575	0.3888	-1.3492	-2.2957	0.5531
ENSG00000262877.4	-0.9999	1.3116	-1.3769	-0.7014	1.1880	-0.4089	-0.8163	0.6170	0.9073	0.8375	1.1255	-0.6517	0.5026	0.8939	-1.0559	-1.3725
ENSG00000128602.9	0.3215	-0.1977	-0.2385	0.3941	0.4029	0.6877	-0.7564	0.9148	1.4492	-0.5327	0.5958	-0.0614	1.1877	-1.8495	-2.2408	-0.0767
ENSG00000122958.14	-0.2552	0.2111	0.1227	0.3861	1.0362	0.7879	0.9879	0.2248	-0.6638	-0.0748	-0.6861	-0.0581	-3.2269	0.0747	0.6773	0.4560
ENSG00000121966.6	-0.2802	-0.5915	0.8380	-2.0354	0.6898	-0.5543	0.5294	-1.2661	0.7873	1.0384	1.3318	0.2878	-0.7294	1.0546	0.2427	-1.3426
ENSG00000087053.18	0.2233	0.1897	-0.0051	-0.4924	1.4710	0.4496	1.1379	-0.7207	-1.3608	-0.7362	-0.9739	0.1348	-2.0492	1.0885	1.2669	0.3765
ENSG00000006607.13	0.1183	-0.2995	-0.3741	-1.5951	1.5611	1.1787	1.7723	0.2423	1.3519	0.2212	-0.9398	-0.4274	-0.8330	-0.8078	-0.9112	-0.2577
ENSG00000198900.5	0.2939	-0.2828	0.7585	-0.5816	0.9033	-0.4983	0.8533	-0.3112	0.0785	0.9412	0.6308	0.5219	-3.1408	0.4048	0.0862	-0.6578
ENSG00000113318.9	0.8601	0.1451	0.1902	1.0384	0.2924	-0.0686	0.6519	-0.1293	-0.4311	-0.2035	-0.7004	-0.4455	-3.2074	0.8281	0.6516	0.5280
ENSG00000254615.2	-0.0533	-0.4712	0.4093	-0.8858	-0.0809	-1.1903	0.4493	-0.7654	1.9507	1.0804	1.5873	-0.0273	-0.5720	0.9451	-0.9933	-1.3828
ENSG00000081386.12	-0.7651	-1.7062	-1.2488	-1.9295	1.1821	0.2837	1.0489	-0.4298	0.1700	0.1458	0.3827	0.1396	-0.2629	1.2523	0.6493	1.0879
ENSG00000214226.8	-1.6307	0.9284	0.8394	-1.8446	-0.4491	-0.2657	-0.5582	0.4797	1.9927	0.4240	0.5882	0.7457	0.5838	-0.7563	-0.6156	-0.4617
ENSG00000102241.11	-0.0578	-0.0840	1.5409	0.5748	-0.5112	0.6783	-1.0819	0.1161	-0.2587	0.3025	-0.5970	-0.2809	-2.7794	1.0370	0.7409	0.6604
ENSG00000183248.11	-1.4013	-1.3599	-1.3330	-1.2443	0.5458	0.1270	0.4864	0.6266	-0.7081	0.6136	0.6673	-0.1285	2.1679	-0.1882	0.8858	0.2430
ENSG00000264456.1	-1.0473	0.1768	-1.3735	-0.5396	0.1580	0.6551	0.1034	1.0383	1.2934	1.1203	0.6477	-1.5925	-1.8999	0.6375	0.4818	0.1405
ENSG00000006638.11	-1.6733	-1.4663	-0.1022	-1.1519	0.4915	-0.0581	1.6434	0.2460	-0.1084	-0.1489	-0.2907	-0.3047	2.0878	-0.2353	1.0390	0.0322
ENSG00000064545.14	-0.1129	-0.4738	0.5359	-0.4729	-0.2145	-1.9136	-0.8792	-0.3738	1.5883	0.7738	0.9166	0.7736	1.7751	-0.8576	-1.0882	0.0233
ENSG00000257126.5	0.1634	-0.6710	-0.5288	-1.6630	0.8611	1.2196	0.5878	1.5763	-0.3417	1.4253	-0.8622	0.8091	-0.8405	-1.2820	0.2317	-0.6850
ENSG00000168411.13	-0.2883	0.0740	-0.3703	-0.2897	1.9523	1.4074	1.5620	1.3506	-1.0699	-0.9664	-0.8911	-0.8474	0.0129	-0.7524	-0.6501	-0.2337
ENSG00000119950.20	0.3947	-0.1924	-0.1722	-1.4960	0.5167	0.1884	0.3916	-0.0002	-0.8449	-1.2399	-0.9672	-1.3666	1.9378	1.4001	1.0876	0.3624
ENSG00000175105.5	-0.6977	-0.7052	-0.4621	-0.7950	1.8606	1.1123	1.6269	0.7441	-0.9215	-0.6433	-0.7801	-0.6893	-1.0901	1.0018	0.7831	-0.3444
ENSG00000243696.4	-1.6708	-0.2986	-0.3704	1.1701	-0.0958	1.0387	-1.1973	1.4471	-0.8763	-0.7886	0.3494	-1.0608	0.9571	-0.4549	1.4371	0.4140
ENSG00000130208.9	-0.2099	0.2923	1.2912	0.6208	-1.7767	-0.7582	-1.1707	-0.2805	2.0397	-0.1030	1.2520	0.0267	-0.6259	-0.9784	-0.2980	0.6785
ENSG00000234685.1	-0.9067	0.3374	-0.5000	-0.4923	-1.5832	1.2306	-1.9542	1.7035	-0.3614	0.2270	0.3803	0.7448	-0.4122	-0.1987	1.1628	0.6223
ENSG00000171606.17	-0.0782	0.2658	0.2247	0.1820	1.4151	1.2649	1.3187	1.4827	-1.0472	-1.4480	-1.5442	-0.7327	-0.2773	-0.5020	0.3374	-0.8616
ENSG00000100304.12	0.1646	-0.2943	0.7691	-0.1135	-0.9800	-1.5817	-0.8988	0.0333	0.7906	0.4961	-0.0747	0.5282	2.5528	-1.2965	-0.6189	0.5238
ENSG00000253103.1	0.3429	-0.4134	-0.1160	-0.3384	0.9989	1.2928	0.0951	0.5908	0.8007	-0.8843	-0.8674	-0.7403	-2.6551	0.6816	1.1464	0.0657
ENSG00000171604.11	-0.8930	-1.1626	-0.2285	-1.8259	1.4937	0.0539	1.0849	-0.1973	0.2252	0.9852	0.8622	0.2538	0.7672	0.5012	-0.0931	-1.8268
